0.000000000000000000e+00 2.753609642000000000e+09
2.400586080586080556e-02 2.240020000000000000e+05
4.801172161172161112e-02 1.482570000000000000e+05
7.201758241758240975e-02 1.465800000000000000e+05
9.602344322344322225e-02 1.424760000000000000e+05
1.200293040293040348e-01 1.407510000000000000e+05
1.440351648351648195e-01 1.442620000000000000e+05
1.680410256410256320e-01 1.505650000000000000e+05
1.920468864468864445e-01 1.607410000000000000e+05
2.160527472527472570e-01 1.746920000000000000e+05
2.400586080586080695e-01 1.933260000000000000e+05
2.640644688644688820e-01 2.204100000000000000e+05
2.880703296703296390e-01 2.374030000000000000e+05
3.120761904761904515e-01 2.655370000000000000e+05
3.360820512820512640e-01 2.976270000000000000e+05
3.600879120879120765e-01 5.506100000000000000e+05
3.840937728937728890e-01 7.492430000000000000e+05
4.080996336996337015e-01 3.360200000000000000e+05
4.321054945054945140e-01 3.382400000000000000e+05
4.561113553113553265e-01 3.575980000000000000e+05
4.801172161172161390e-01 3.787790000000000000e+05
5.041230769230768960e-01 3.828570000000000000e+05
5.281289377289377640e-01 4.017350000000000000e+05
5.521347985347985210e-01 4.241880000000000000e+05
5.761406593406592780e-01 4.426840000000000000e+05
6.001465201465201460e-01 4.608620000000000000e+05
6.241523809523809030e-01 4.740610000000000000e+05
6.481582417582417710e-01 4.916070000000000000e+05
6.721641025641025280e-01 5.096350000000000000e+05
6.961699633699633960e-01 5.286000000000000000e+05
7.201758241758241530e-01 5.443890000000000000e+05
7.441816849816850210e-01 5.675540000000000000e+05
7.681875457875457780e-01 5.859910000000000000e+05
7.921934065934065350e-01 5.989710000000000000e+05
8.161992673992674030e-01 6.132830000000000000e+05
8.402051282051281600e-01 6.262100000000000000e+05
8.642109890109890280e-01 6.296630000000000000e+05
8.882168498168497850e-01 6.433550000000000000e+05
9.122227106227106530e-01 6.558860000000000000e+05
9.362285714285714100e-01 6.709120000000000000e+05
9.602344322344322780e-01 6.764930000000000000e+05
9.842402930402930350e-01 6.952010000000000000e+05
1.008246153846153792e+00 7.360470000000000000e+05
1.032252014652014660e+00 7.431770000000000000e+05
1.056257875457875528e+00 7.553360000000000000e+05
1.080263736263736174e+00 7.700290000000000000e+05
1.104269597069597042e+00 8.023140000000000000e+05
1.128275457875457910e+00 7.945110000000000000e+05
1.152281318681318556e+00 8.122130000000000000e+05
1.176287179487179424e+00 8.321350000000000000e+05
1.200293040293040292e+00 8.340840000000000000e+05
1.224298901098901160e+00 8.619920000000000000e+05
1.248304761904761806e+00 8.597210000000000000e+05
1.272310622710622674e+00 8.682990000000000000e+05
1.296316483516483542e+00 8.737710000000000000e+05
1.320322344322344410e+00 8.737020000000000000e+05
1.344328205128205056e+00 8.851190000000000000e+05
1.368334065934065924e+00 9.012740000000000000e+05
1.392339926739926792e+00 9.089320000000000000e+05
1.416345787545787438e+00 9.346690000000000000e+05
1.440351648351648306e+00 9.189040000000000000e+05
1.464357509157509174e+00 9.496850000000000000e+05
1.488363369963370042e+00 9.594850000000000000e+05
1.512369230769230688e+00 9.597030000000000000e+05
1.536375091575091556e+00 9.694800000000000000e+05
1.560380952380952424e+00 9.717830000000000000e+05
1.584386813186813070e+00 9.913750000000000000e+05
1.608392673992673938e+00 9.996770000000000000e+05
1.632398534798534806e+00 9.901980000000000000e+05
1.656404395604395674e+00 9.985560000000000000e+05
1.680410256410256320e+00 1.000685000000000000e+06
1.704416117216117188e+00 1.009970000000000000e+06
1.728421978021978056e+00 1.017727000000000000e+06
1.752427838827838702e+00 1.017304000000000000e+06
1.776433699633699570e+00 1.018790000000000000e+06
