0.000000000000000000e+00 5.212233950000000000e+08
2.400586080586080556e-02 2.041140000000000000e+05
4.801172161172161112e-02 1.487910000000000000e+05
7.201758241758240975e-02 1.470700000000000000e+05
9.602344322344322225e-02 1.503240000000000000e+05
1.200293040293040348e-01 1.892310000000000000e+05
1.440351648351648195e-01 3.268960000000000000e+05
1.680410256410256320e-01 6.281070000000000000e+05
1.920468864468864445e-01 1.119895000000000000e+06
2.160527472527472570e-01 1.752367000000000000e+06
2.400586080586080695e-01 2.485786000000000000e+06
2.640644688644688820e-01 3.307138000000000000e+06
2.880703296703296390e-01 4.119143000000000000e+06
3.120761904761904515e-01 5.064691000000000000e+06
3.360820512820512640e-01 6.038129000000000000e+06
3.600879120879120765e-01 7.059010000000000000e+06
3.840937728937728890e-01 8.096041000000000000e+06
4.080996336996337015e-01 8.413874000000000000e+06
4.321054945054945140e-01 9.126533000000000000e+06
4.561113553113553265e-01 9.853699000000000000e+06
4.801172161172161390e-01 1.052874400000000000e+07
5.041230769230768960e-01 1.138728300000000000e+07
5.281289377289377640e-01 1.212624300000000000e+07
5.521347985347985210e-01 1.274850500000000000e+07
5.761406593406592780e-01 1.353417000000000000e+07
6.001465201465201460e-01 1.420521000000000000e+07
6.241523809523809030e-01 1.503187900000000000e+07
6.481582417582417710e-01 1.546291300000000000e+07
6.721641025641025280e-01 1.622593600000000000e+07
6.961699633699633960e-01 1.677550800000000000e+07
7.201758241758241530e-01 1.732081800000000000e+07
7.441816849816850210e-01 1.777297300000000000e+07
7.681875457875457780e-01 1.850014900000000000e+07
7.921934065934065350e-01 1.872797600000000000e+07
8.161992673992674030e-01 1.895605400000000000e+07
8.402051282051281600e-01 1.921268700000000000e+07
8.642109890109890280e-01 1.923887300000000000e+07
8.882168498168497850e-01 1.992544000000000000e+07
9.122227106227106530e-01 2.007488200000000000e+07
9.362285714285714100e-01 2.048349300000000000e+07
9.602344322344322780e-01 2.132215200000000000e+07
9.842402930402930350e-01 2.218169600000000000e+07
1.008246153846153792e+00 2.263210100000000000e+07
1.032252014652014660e+00 2.322282100000000000e+07
1.056257875457875528e+00 2.387350000000000000e+07
1.080263736263736174e+00 2.455182300000000000e+07
1.104269597069597042e+00 2.462510500000000000e+07
1.128275457875457910e+00 2.547435700000000000e+07
1.152281318681318556e+00 2.582694300000000000e+07
1.176287179487179424e+00 2.623928300000000000e+07
1.200293040293040292e+00 2.606455300000000000e+07
1.224298901098901160e+00 2.680833200000000000e+07
1.248304761904761806e+00 2.678710900000000000e+07
1.272310622710622674e+00 2.681041800000000000e+07
1.296316483516483542e+00 2.672939700000000000e+07
1.320322344322344410e+00 2.764190600000000000e+07
1.344328205128205056e+00 2.720484900000000000e+07
1.368334065934065924e+00 2.764807900000000000e+07
1.392339926739926792e+00 2.761863900000000000e+07
1.416345787545787438e+00 2.812533400000000000e+07
1.440351648351648306e+00 2.818799100000000000e+07
1.464357509157509174e+00 2.866244400000000000e+07
1.488363369963370042e+00 2.813627700000000000e+07
1.512369230769230688e+00 2.860460500000000000e+07
1.536375091575091556e+00 2.878996100000000000e+07
1.560380952380952424e+00 2.874260800000000000e+07
1.584386813186813070e+00 2.883097200000000000e+07
1.608392673992673938e+00 2.874206600000000000e+07
1.632398534798534806e+00 2.918475500000000000e+07
1.656404395604395674e+00 2.931593400000000000e+07
1.680410256410256320e+00 2.871106500000000000e+07
1.704416117216117188e+00 2.906945100000000000e+07
1.728421978021978056e+00 2.884188100000000000e+07
1.752427838827838702e+00 2.874260600000000000e+07
1.776433699633699570e+00 2.913824200000000000e+07
1.800439560439560438e+00 2.922397900000000000e+07
1.824445421245421306e+00 2.913606200000000000e+07
1.848451282051281952e+00 2.890500700000000000e+07
1.872457142857142820e+00 2.885001400000000000e+07
1.896463003663003688e+00 2.859476800000000000e+07
1.920468864468864556e+00 2.939339200000000000e+07
1.944474725274725202e+00 2.912036300000000000e+07
1.968480586080586070e+00 2.868714400000000000e+07
1.992486446886446938e+00 2.838790500000000000e+07
2.016492307692307584e+00 2.871994600000000000e+07
2.040498168498168674e+00 2.847282300000000000e+07
2.064504029304029320e+00 2.910036500000000000e+07
2.088509890109889966e+00 2.865388100000000000e+07
2.112515750915751056e+00 2.870074200000000000e+07
2.136521611721611702e+00 2.812121700000000000e+07
2.160527472527472348e+00 2.801165000000000000e+07
2.184533333333333438e+00 2.823922700000000000e+07
2.208539194139194084e+00 2.870142000000000000e+07
2.232545054945054730e+00 2.785067000000000000e+07
2.256550915750915820e+00 2.870763600000000000e+07
2.280556776556776466e+00 2.767558100000000000e+07
2.304562637362637112e+00 2.819651000000000000e+07
2.328568498168498202e+00 2.810736200000000000e+07
2.352574358974358848e+00 2.793156200000000000e+07
2.376580219780219938e+00 2.729914300000000000e+07
2.400586080586080584e+00 2.777833800000000000e+07
2.424591941391941230e+00 2.743084100000000000e+07
2.448597802197802320e+00 2.722115300000000000e+07
2.472603663003662966e+00 2.734776800000000000e+07
2.496609523809523612e+00 2.696742500000000000e+07
2.520615384615384702e+00 2.715498600000000000e+07
2.544621245421245348e+00 2.679697900000000000e+07
2.568627106227105994e+00 2.720031600000000000e+07
2.592632967032967084e+00 2.669420500000000000e+07
2.616638827838827730e+00 2.669931400000000000e+07
2.640644688644688820e+00 2.634645600000000000e+07
2.664650549450549466e+00 2.621298600000000000e+07
2.688656410256410112e+00 2.661422800000000000e+07
2.712662271062271202e+00 2.626255100000000000e+07
2.736668131868131848e+00 2.577441100000000000e+07
2.760673992673992494e+00 2.588760000000000000e+07
2.784679853479853584e+00 2.576665600000000000e+07
2.808685714285714230e+00 2.599122900000000000e+07
